season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method
9,2,Kelly Osbourne,Louis van Amstel,19.0,0.06462585034013606,9,0.32595443378497757,0.19529014206255682,False,percentage
9,3,Kelly Osbourne,Louis van Amstel,20.0,0.07751937984496124,6,0.3259564601292645,0.20173791998711288,False,percentage
9,4,Kelly Osbourne,Louis van Amstel,23.0,0.09504132231404959,6,0.32733825934599375,0.21118979083002168,False,percentage
9,5,Kelly Osbourne,Louis van Amstel,24.0,0.09917355371900827,4,0.32805820552486387,0.21361587962193607,False,percentage
9,6,Kelly Osbourne,Louis van Amstel,24.9998,0.09615340976180302,6,0.3288336767233699,0.21249354324258646,False,percentage
9,7,Kelly Osbourne,Louis van Amstel,26.0,0.14814814814814814,3,0.32995626058724553,0.23905220436769684,False,percentage
9,8,Kelly Osbourne,Louis van Amstel,25.5,0.1946564885496183,3,0.33185688416117676,0.26325668635539756,False,percentage
9,9,Kelly Osbourne,Louis van Amstel,25.9998,0.2437489628870599,3,0.33259719466464194,0.2881730787758509,False,percentage
9,10,Kelly Osbourne,Louis van Amstel,25.2222,0.305519216233502,3,0.33333341495645363,0.3194263155949778,False,percentage
10,1,Aiden Turner,Edyta Sliwinska,15.0,0.07177033492822966,10,0.004283910159918789,0.03802712254407423,False,percentage
10,2,Aiden Turner,Edyta Sliwinska,19.0,0.08636363636363636,8,0.004545454545454541,0.045454545454545456,False,percentage
10,3,Aiden Turner,Edyta Sliwinska,20.0,0.09852216748768473,7,0.003980980523910552,0.05125157400579764,False,percentage
10,4,Aiden Turner,Edyta Sliwinska,16.5,0.0889487870619946,8,0.006784459112925808,0.04786662308746021,True,percentage
10,1,Shannen Doherty,Mark Ballas,18.0,0.0861244019138756,6,0.0,0.0430622009569378,False,percentage
10,2,Shannen Doherty,Mark Ballas,20.0,0.09090909090909091,6,2.0139830281989448e-19,0.045454545454545456,True,percentage
10,1,Niecy Nash,Louis van Amstel,18.0,0.0861244019138756,6,0.0,0.0430622009569378,False,percentage
10,2,Niecy Nash,Louis van Amstel,21.0,0.09545454545454546,5,1.7523417612796965e-17,0.047727272727272736,False,percentage
10,3,Niecy Nash,Louis van Amstel,21.0,0.10344827586206896,4,0.0005219256567670382,0.051985100759418,False,percentage
10,4,Niecy Nash,Louis van Amstel,18.0,0.09703504043126684,7,0.004422009792315254,0.05072852511179105,False,percentage
10,5,Niecy Nash,Louis van Amstel,18.0,0.10404624277456648,6,0.005535183095696624,0.054790712935131554,False,percentage
10,6,Niecy Nash,Louis van Amstel,25.9998,0.12440137359311731,6,0.008420924660541824,0.06641114912682956,False,percentage
10,7,Niecy Nash,Louis van Amstel,24.5,0.15755627009646303,6,0.00916991920481022,0.08336309465063663,False,percentage
10,8,Niecy Nash,Louis van Amstel,21.5,0.16996047430830039,5,0.008072610955244584,0.08901654263177249,True,percentage
10,1,Buzz Aldrin,Ashly DelGrosso,14.0,0.06698564593301436,11,0.03633021872857433,0.05165793233079434,False,percentage
10,2,Buzz Aldrin,Ashly DelGrosso,12.0,0.05454545454545454,11,0.03636327625535306,0.045454365400403804,False,percentage
10,3,Buzz Aldrin,Ashly DelGrosso,13.0,0.06403940886699508,10,0.03166634191732365,0.047852875392159364,True,percentage
10,1,Chad Ochocinco,Cheryl Burke,18.0,0.0861244019138756,6,0.01818224493503737,0.052153323424456485,False,percentage
10,2,Chad Ochocinco,Cheryl Burke,16.0,0.07272727272727272,9,0.018182794507052746,0.045455033617162736,False,percentage
10,3,Chad Ochocinco,Cheryl Burke,20.0,0.09852216748768473,7,0.016421463686878746,0.05747181558728174,False,percentage
10,4,Chad Ochocinco,Cheryl Burke,22.0,0.11859838274932614,4,0.017883636542777467,0.0682410096460518,False,percentage
10,5,Chad Ochocinco,Cheryl Burke,18.0,0.10404624277456648,6,0.01660395824352888,0.06032510050904768,False,percentage
10,6,Chad Ochocinco,Cheryl Burke,30.999899999999997,0.148325377166335,3,0.017170759133903684,0.08274806815011934,False,percentage
10,7,Chad Ochocinco,Cheryl Burke,26.0,0.16720257234726688,3,0.01561146199429376,0.09140701717078031,False,percentage
10,8,Chad Ochocinco,Cheryl Burke,22.5,0.17786561264822134,4,0.013464720075468265,0.0956651663618448,False,percentage
10,9,Chad Ochocinco,Cheryl Burke,26.0,0.23008849557522124,4,0.012317795394771796,0.12120314548499651,True,percentage
10,1,Evan Lysacek,Anna Trebunskaya,23.0,0.11004784688995216,2,0.3061553187861528,0.2081015828380525,False,percentage
10,2,Evan Lysacek,Anna Trebunskaya,24.0,0.10909090909090909,2,0.3060604857208211,0.2075756974058651,False,percentage
10,3,Evan Lysacek,Anna Trebunskaya,26.0,0.12807881773399016,1,0.30846752934017796,0.21827317353708406,False,percentage
10,4,Evan Lysacek,Anna Trebunskaya,26.0,0.14016172506738545,1,0.3141425261660808,0.22715212561673312,False,percentage
10,5,Evan Lysacek,Anna Trebunskaya,27.0,0.15606936416184972,2,0.3170136166787754,0.23654149042031258,False,percentage
10,6,Evan Lysacek,Anna Trebunskaya,27.0,0.12918703555466454,5,0.32163004638777454,0.22540854097121954,False,percentage
10,7,Evan Lysacek,Anna Trebunskaya,27.0,0.17363344051446947,1,0.32415929515767483,0.24889636783607216,False,percentage
10,8,Evan Lysacek,Anna Trebunskaya,26.5,0.20948616600790515,2,0.32615466239562496,0.26782041420176506,False,percentage
10,9,Evan Lysacek,Anna Trebunskaya,29.5,0.2610619469026549,1,0.32922712063018444,0.2951445337664197,False,percentage
10,10,Evan Lysacek,Anna Trebunskaya,26.888699999999996,0.325268368450467,3,0.33333342862142246,0.32930089853594474,False,percentage
10,1,Pamela Anderson,Damian Whitewood,21.0,0.10047846889952153,3,0.0,0.050239234449760764,False,percentage
10,2,Pamela Anderson,Damian Whitewood,22.0,0.1,4,1.4450996855137498e-17,0.05000000000000001,False,percentage
10,3,Pamela Anderson,Damian Whitewood,21.0,0.10344827586206896,4,0.0,0.05172413793103448,False,percentage
10,4,Pamela Anderson,Damian Whitewood,23.5,0.12668463611859837,3,0.0022374771043905057,0.06446105661149444,False,percentage
10,5,Pamela Anderson,Damian Whitewood,21.0,0.12138728323699421,5,0.0019345177839747171,0.061660900510484465,False,percentage
10,6,Pamela Anderson,Damian Whitewood,29.9998,0.14354019367528983,4,0.0034308777331542397,0.07348553570422203,False,percentage
10,7,Pamela Anderson,Damian Whitewood,25.5,0.1639871382636656,4,0.0027390510376076537,0.08336309465063663,True,percentage
10,1,Nicole Scherzinger,Derek Hough,25.0,0.11961722488038277,1,0.30615542817778385,0.21288632652908332,False,percentage
10,2,Nicole Scherzinger,Derek Hough,28.0,0.12727272727272726,1,0.30606017555228177,0.2166664514125045,False,percentage
10,3,Nicole Scherzinger,Derek Hough,23.0,0.11330049261083744,2,0.308467998774762,0.21088424569279973,False,percentage
10,4,Nicole Scherzinger,Derek Hough,25.0,0.1347708894878706,2,0.31414196027551855,0.2244564248816946,False,percentage
10,5,Nicole Scherzinger,Derek Hough,29.0,0.1676300578034682,1,0.3170142141661796,0.24232213598482388,False,percentage
10,6,Nicole Scherzinger,Derek Hough,35.9999,0.17224890226905065,1,0.3216294830058773,0.24693919263746397,False,percentage
10,7,Nicole Scherzinger,Derek Hough,27.0,0.17363344051446947,1,0.3241597749159926,0.24889660771523103,False,percentage
10,8,Nicole Scherzinger,Derek Hough,29.5,0.233201581027668,1,0.3261543033372511,0.27967794218245956,False,percentage
10,9,Nicole Scherzinger,Derek Hough,29.5,0.2610619469026549,1,0.32922734209323073,0.2951446444979428,False,percentage
10,10,Nicole Scherzinger,Derek Hough,28.7777,0.3481193038992962,1,0.3333333548721999,0.34072632938574804,False,percentage
10,1,Erin Andrews,Maksim Chmerkoskiy,21.0,0.10047846889952153,3,0.3061555207750307,0.2033169948372761,False,percentage
10,2,Erin Andrews,Maksim Chmerkoskiy,23.0,0.10454545454545454,3,0.30605990594216653,0.20530268024381054,False,percentage
10,3,Erin Andrews,Maksim Chmerkoskiy,23.0,0.11330049261083744,2,0.3084684395879903,0.21088446609941386,False,percentage
10,4,Erin Andrews,Maksim Chmerkoskiy,19.5,0.10512129380053908,5,0.31414137366847306,0.20963133373450607,False,percentage
10,5,Erin Andrews,Maksim Chmerkoskiy,22.0,0.12716763005780346,4,0.3170149144302112,0.22209127224400732,False,percentage
10,6,Erin Andrews,Maksim Chmerkoskiy,34.0,0.16267997069846646,2,0.3216287332227419,0.24215435196060417,False,percentage
10,7,Erin Andrews,Maksim Chmerkoskiy,25.5,0.1639871382636656,4,0.3241604976896209,0.24407381797664324,False,percentage
10,8,Erin Andrews,Maksim Chmerkoskiy,26.5,0.20948616600790515,2,0.326153703236411,0.2678199346221581,False,percentage
10,9,Erin Andrews,Maksim Chmerkoskiy,28.0,0.24778761061946902,3,0.32922774188181314,0.2885076762506411,False,percentage
10,10,Erin Andrews,Maksim Chmerkoskiy,26.9998,0.32661232765023673,2,0.3333332165063777,0.3299727720783072,False,percentage
10,1,Kate Gosselin,Tony Dovolani,16.0,0.07655502392344497,9,0.022737358437502107,0.04964619118047354,False,percentage
10,2,Kate Gosselin,Tony Dovolani,15.0,0.06818181818181818,10,0.022727907476870264,0.04545486282934422,False,percentage
10,3,Kate Gosselin,Tony Dovolani,15.0,0.07389162561576355,9,0.021814125168555184,0.04785287539215937,False,percentage
10,4,Kate Gosselin,Tony Dovolani,16.0,0.0862533692722372,9,0.02276632984063708,0.05450984955643714,False,percentage
10,5,Kate Gosselin,Tony Dovolani,15.0,0.08670520231213873,8,0.02103997552161113,0.05387258891687493,True,percentage
10,1,Jake Pavelka,Chelsie Hightower,20.0,0.09569377990430622,5,0.0,0.04784688995215311,False,percentage
10,2,Jake Pavelka,Chelsie Hightower,20.0,0.09090909090909091,6,2.6540775903924186e-18,0.045454545454545456,False,percentage
10,3,Jake Pavelka,Chelsie Hightower,21.0,0.10344827586206896,4,0.000191195343634673,0.051819735602851816,False,percentage
10,4,Jake Pavelka,Chelsie Hightower,19.0,0.10242587601078167,6,0.003480227496881624,0.052953051753831644,False,percentage
10,5,Jake Pavelka,Chelsie Hightower,23.0,0.1329479768786127,3,0.0038436200800224013,0.06839579847931755,False,percentage
10,6,Jake Pavelka,Chelsie Hightower,24.999899999999997,0.11961714704307622,7,0.0060891758560065465,0.06285316144954138,True,percentage
11,1,David Hasselhoff,Kym Johnson,15.0,0.06607929515418502,10,7.527749425877833e-05,0.0330772863242219,True,percentage
11,1,Florence Henderson,Corky Ballas,18.0,0.07929515418502203,7,0.0003980641561465667,0.0398466091705843,False,percentage
11,2,Florence Henderson,Corky Ballas,19.0,0.08597285067873303,8,0.0006482556451676198,0.04331055316195032,False,percentage
11,3,Florence Henderson,Corky Ballas,20.0,0.09049773755656108,7,0.0006487737544959816,0.045573255655528534,False,percentage
11,4,Florence Henderson,Corky Ballas,17.5,0.09776536312849161,6,0.0006976327467855024,0.049231497937638556,False,percentage
11,5,Florence Henderson,Corky Ballas,21.0,0.11538461538461539,6,0.0005402350337636369,0.05796242520918951,True,percentage
11,1,Kyle Massey,Lacey Schwimmer,23.0,0.1013215859030837,2,0.31375160065735774,0.20753659328022073,False,percentage
11,2,Kyle Massey,Lacey Schwimmer,22.0,0.09954751131221719,3,0.313681075000433,0.2066142931563251,False,percentage
11,3,Kyle Massey,Lacey Schwimmer,23.0,0.10407239819004525,5,0.31377689512930906,0.20892464665967717,False,percentage
11,4,Kyle Massey,Lacey Schwimmer,20.0,0.11173184357541899,4,0.3139035104383263,0.21281767700687265,False,percentage
11,5,Kyle Massey,Lacey Schwimmer,20.0,0.10989010989010989,7,0.31386582503921007,0.21187796746465998,False,percentage
11,6,Kyle Massey,Lacey Schwimmer,29.999899999999997,0.14492754323323798,4,0.3140102865176618,0.22946891487544988,False,percentage
11,7,Kyle Massey,Lacey Schwimmer,33.5,0.1606714628297362,5,0.31678438105906065,0.23872792194439843,False,percentage
11,8,Kyle Massey,Lacey Schwimmer,28.0,0.21132075471698114,3,0.32099703759687065,0.2661588961569259,False,percentage
11,9,Kyle Massey,Lacey Schwimmer,29.0,0.2543859649122807,2,0.3304651027317206,0.29242553382200065,False,percentage
11,10,Kyle Massey,Lacey Schwimmer,27.333199999999998,0.3293164561842318,2,0.3333333103006373,0.33132488324243453,False,percentage
11,1,Jennifer Grey,Derek Hough,24.0,0.10572687224669604,1,0.3137515574469764,0.20973921484683622,False,percentage
11,2,Jennifer Grey,Derek Hough,24.0,0.1085972850678733,1,0.31368119855573445,0.21113924181180388,False,percentage
11,3,Jennifer Grey,Derek Hough,24.0,0.1085972850678733,2,0.3137767013693436,0.21118699321860845,False,percentage
11,4,Jennifer Grey,Derek Hough,28.0,0.1564245810055866,1,0.31390375457081554,0.23516416778820107,False,percentage
11,5,Jennifer Grey,Derek Hough,25.0,0.13736263736263737,2,0.3138655528360214,0.2256140950993294,False,percentage
11,6,Jennifer Grey,Derek Hough,29.0,0.14009709211577046,5,0.3140105581248994,0.22705382512033495,False,percentage
11,7,Jennifer Grey,Derek Hough,36.5,0.1750599520383693,1,0.3167841341127895,0.2459220430755794,False,percentage
11,8,Jennifer Grey,Derek Hough,28.5,0.21509433962264152,1,0.3209972343536729,0.2680457869881572,False,percentage
11,9,Jennifer Grey,Derek Hough,30.0,0.2631578947368421,1,0.3304649748522449,0.2968114347945435,False,percentage
11,10,Jennifer Grey,Derek Hough,30.0,0.36144665408832316,1,0.3333333538640364,0.3473900039761798,False,percentage
11,1,Rick Fox,Cheryl Burke,22.0,0.09691629955947137,4,0.008884968433581142,0.05290063399652625,False,percentage
11,2,Rick Fox,Cheryl Burke,21.0,0.09502262443438914,5,0.008794912986890202,0.051908768710639666,False,percentage
11,3,Rick Fox,Cheryl Burke,24.0,0.1085972850678733,2,0.008896614475238755,0.058746949771556034,False,percentage
11,4,Rick Fox,Cheryl Burke,19.5,0.10893854748603352,5,0.00903667259282739,0.058987610039430455,False,percentage
11,5,Rick Fox,Cheryl Burke,24.0,0.13186813186813187,3,0.009411318743950214,0.07063972530604104,False,percentage
11,6,Rick Fox,Cheryl Burke,30.0,0.1449280263266591,3,0.009659839635653632,0.07729393298115637,False,percentage
11,7,Rick Fox,Cheryl Burke,34.5,0.16546762589928057,4,0.008303553864028116,0.08688558988165435,True,percentage
11,1,Kurt Warner,Anna Trebunskaya,19.0,0.08370044052863436,5,0.04701173673830735,0.06535608863347085,False,percentage
11,2,Kurt Warner,Anna Trebunskaya,21.0,0.09502262443438914,5,0.047092714892471195,0.07105766966343016,False,percentage
11,3,Kurt Warner,Anna Trebunskaya,23.0,0.10407239819004525,5,0.04727191166240637,0.07567215492622581,False,percentage
11,4,Kurt Warner,Anna Trebunskaya,17.0,0.09497206703910614,7,0.047665904419920246,0.0713189857295132,False,percentage
11,5,Kurt Warner,Anna Trebunskaya,24.0,0.13186813186813187,3,0.047991061255852605,0.08992959656199223,False,percentage
11,6,Kurt Warner,Anna Trebunskaya,21.9999,0.10628006954612891,7,0.048308859015465284,0.0772944642807971,False,percentage
11,7,Kurt Warner,Anna Trebunskaya,35.0,0.16786570743405277,3,0.041255301176760434,0.1045605043054066,False,percentage
11,8,Kurt Warner,Anna Trebunskaya,24.0,0.1811320754716981,4,0.03548541497833477,0.10830874522501643,True,percentage
11,1,Margaret Cho,Louis van Amstel,15.0,0.06607929515418502,10,0.0007813548567255046,0.033430325005455265,False,percentage
11,2,Margaret Cho,Louis van Amstel,18.0,0.08144796380090498,9,0.0006924839632206344,0.04107022388206281,False,percentage
11,3,Margaret Cho,Louis van Amstel,18.0,0.08144796380090498,10,0.0007608532712577173,0.04110440853608135,True,percentage
11,1,Michael Bolton,Chelsie Hightower,16.0,0.07048458149779736,9,0.0006988966804222994,0.035591739089109835,False,percentage
11,2,Michael Bolton,Chelsie Hightower,12.0,0.05429864253393665,11,0.0006794737308464766,0.027489058132391563,True,percentage
11,1,Brandy,Maksim Chmerkoskiy,23.0,0.1013215859030837,2,0.00047959782990445945,0.05090059186649408,False,percentage
11,2,Brandy,Maksim Chmerkoskiy,21.0,0.09502262443438914,5,0.0003784123149392759,0.04770051837466421,False,percentage
11,3,Brandy,Maksim Chmerkoskiy,24.0,0.1085972850678733,2,0.0003784025239090387,0.054487843795891173,False,percentage
11,4,Brandy,Maksim Chmerkoskiy,24.0,0.1340782122905028,2,0.00037887669266450664,0.06722854449158365,False,percentage
11,5,Brandy,Maksim Chmerkoskiy,27.0,0.14835164835164835,1,0.00014702750570373473,0.07424933792867604,False,percentage
11,6,Brandy,Maksim Chmerkoskiy,35.9999,0.17391314849856981,1,2.706895890396988e-18,0.08695657424928491,False,percentage
11,7,Brandy,Maksim Chmerkoskiy,36.5,0.1750599520383693,1,8.840941238539761e-05,0.08757418072537734,False,percentage
11,8,Brandy,Maksim Chmerkoskiy,28.5,0.21509433962264152,1,0.001523150827391348,0.10830874522501643,False,percentage
11,9,Brandy,Maksim Chmerkoskiy,28.5,0.25,3,0.008604904187922481,0.12930245209396124,True,percentage
11,1,The Situation,Karina Smirnoff,15.0,0.06607929515418502,10,0.00031946186254071376,0.03319937850836287,False,percentage
11,2,The Situation,Karina Smirnoff,18.0,0.08144796380090498,9,0.0005016767924066774,0.04097482029665583,False,percentage
11,3,The Situation,Karina Smirnoff,20.0,0.09049773755656108,7,0.00046819663399584295,0.045482967095278465,False,percentage
11,4,The Situation,Karina Smirnoff,14.0,0.0782122905027933,9,0.0003496927368076981,0.0392809916198005,True,percentage
11,1,Audrina Patridge,Tony Dovolani,19.0,0.08370044052863436,5,9.591175057225906e-05,0.04189817613960331,False,percentage
11,2,Audrina Patridge,Tony Dovolani,23.0,0.10407239819004525,2,0.0001686477012075662,0.05212052294562641,False,percentage
11,3,Audrina Patridge,Tony Dovolani,26.0,0.11764705882352941,1,0.00024487855267440285,0.0589459686881019,False,percentage
11,4,Audrina Patridge,Tony Dovolani,23.0,0.12849162011173185,3,0.00016029476418865803,0.06432595743796025,False,percentage
11,5,Audrina Patridge,Tony Dovolani,23.0,0.12637362637362637,5,0.00031332838562401344,0.06334347737962519,False,percentage
11,6,Audrina Patridge,Tony Dovolani,31.9998,0.1545889285615942,2,3.321674169261679e-18,0.0772944642807971,True,percentage
11,1,Bristol Palin,Mark Ballas,18.0,0.07929515418502203,7,0.3137515720932067,0.19652336313911437,False,percentage
11,2,Bristol Palin,Mark Ballas,22.0,0.09954751131221719,3,0.3136811484166829,0.20661432986445002,False,percentage
11,3,Bristol Palin,Mark Ballas,19.0,0.08597285067873303,9,0.3137767726273693,0.19987481165305115,False,percentage
11,4,Bristol Palin,Mark Ballas,16.0,0.0893854748603352,8,0.3139036610376643,0.20164456794899976,False,percentage
11,5,Bristol Palin,Mark Ballas,18.0,0.0989010989010989,8,0.3138656511998745,0.20638337505048668,False,percentage
11,6,Bristol Palin,Mark Ballas,27.9998,0.13526519171803963,6,0.3140104567063199,0.22463782421217976,False,percentage
11,7,Bristol Palin,Mark Ballas,32.5,0.15587529976019185,6,0.3167842203749759,0.23632976006758388,False,percentage
11,8,Bristol Palin,Mark Ballas,23.5,0.17735849056603772,5,0.3209971622437304,0.24917782640488406,False,percentage
11,9,Bristol Palin,Mark Ballas,26.5,0.2324561403508772,4,0.330465018228112,0.2814605792894946,False,percentage
11,10,Bristol Palin,Mark Ballas,25.666600000000003,0.3092368897274452,3,0.33333333583532637,0.3212851127813858,False,percentage
12,1,Ralph Macchio,Karina Smirnoff,24.0,0.11594202898550725,1,0.019417220248316595,0.06767962461691192,False,percentage
12,2,Ralph Macchio,Karina Smirnoff,21.0,0.09722222222222222,4,0.019387430778214025,0.05830482650021812,False,percentage
12,3,Ralph Macchio,Karina Smirnoff,21.0,0.09813084112149532,5,0.019409727773715024,0.058770284447605174,False,percentage
12,4,Ralph Macchio,Karina Smirnoff,25.0,0.12135922330097088,2,0.019454569505525068,0.07040689640324797,False,percentage
12,5,Ralph Macchio,Karina Smirnoff,22.0,0.1134020618556701,6,0.020359648616874504,0.0668808552362723,False,percentage
12,6,Ralph Macchio,Karina Smirnoff,24.0,0.13333333333333333,6,0.02124311720958823,0.07728822527146079,False,percentage
12,7,Ralph Macchio,Karina Smirnoff,33.0,0.17506631299734748,1,0.0221263432408511,0.0985963281190993,False,percentage
12,8,Ralph Macchio,Karina Smirnoff,23.0,0.17692307692307693,5,0.02307692307692306,0.09999999999999999,False,percentage
12,9,Ralph Macchio,Karina Smirnoff,24.0,0.20425531914893616,4,0.01843003387059556,0.11134267650976586,True,percentage
12,1,Chelsea Kane,Mark Ballas,21.0,0.10144927536231885,3,0.32174327820449417,0.2115962767834065,False,percentage
12,2,Chelsea Kane,Mark Ballas,18.0,0.08333333333333333,7,0.32177049195017987,0.2025519126417566,False,percentage
12,3,Chelsea Kane,Mark Ballas,23.0,0.10747663551401869,3,0.3217356256593841,0.2146061305867014,False,percentage
12,4,Chelsea Kane,Mark Ballas,26.0,0.1262135922330097,1,0.321900614898886,0.22405710356594785,False,percentage
12,5,Chelsea Kane,Mark Ballas,26.0,0.13402061855670103,2,0.3227561514030868,0.2283883849798939,False,percentage
12,6,Chelsea Kane,Mark Ballas,28.0,0.15555555555555556,1,0.32372107433947006,0.2396383149475128,False,percentage
12,7,Chelsea Kane,Mark Ballas,32.0,0.16976127320954906,3,0.32458059305163595,0.24717093313059252,False,percentage
12,8,Chelsea Kane,Mark Ballas,27.5,0.21153846153846154,1,0.32566674076630475,0.26860260115238316,False,percentage
12,9,Chelsea Kane,Mark Ballas,36.5,0.31063829787234043,1,0.3271734505341596,0.31890587420325,False,percentage
12,10,Chelsea Kane,Mark Ballas,29.666600000000003,0.33969480071129965,1,0.33333903605245874,0.3365169183818792,False,percentage
12,1,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.1111111111111111,2,0.3217492129771974,0.21643016204415425,False,percentage
12,2,Kirstie Alley,Maksim Chmerkoskiy,20.0,0.09259259259259259,5,0.3217531644861543,0.20717287853937344,False,percentage
12,3,Kirstie Alley,Maksim Chmerkoskiy,21.0,0.09813084112149532,5,0.3217629377909202,0.20994688945620776,False,percentage
12,4,Kirstie Alley,Maksim Chmerkoskiy,22.0,0.10679611650485436,7,0.32186564578857163,0.214330881146713,False,percentage
12,5,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.11855670103092783,5,0.32279564106171654,0.2206761710463222,False,percentage
12,6,Kirstie Alley,Maksim Chmerkoskiy,26.0,0.14444444444444443,4,0.32368082750316973,0.23406263597380708,False,percentage
12,7,Kirstie Alley,Maksim Chmerkoskiy,30.0,0.15915119363395225,5,0.32461755259371167,0.24188437311383196,False,percentage
12,8,Kirstie Alley,Maksim Chmerkoskiy,26.5,0.20384615384615384,3,0.32563697334876424,0.26474156359745904,False,percentage
12,9,Kirstie Alley,Maksim Chmerkoskiy,27.0,0.2297872340425532,3,0.3271927684044175,0.27849000122348533,False,percentage
12,10,Kirstie Alley,Maksim Chmerkoskiy,27.999899999999997,0.32061039857740076,3,0.33333234411416135,0.326971371345781,False,percentage
12,1,Hines Ward,Kym Johnson,21.0,0.10144927536231885,3,0.3217541529201708,0.21160171414124482,False,percentage
12,2,Hines Ward,Kym Johnson,23.0,0.10648148148148148,1,0.3217390006660276,0.21411024107375454,False,percentage
12,3,Hines Ward,Kym Johnson,25.0,0.11682242990654206,1,0.3217844836860101,0.21930345679627608,False,percentage
12,4,Hines Ward,Kym Johnson,25.0,0.12135922330097088,2,0.32183938618199986,0.22159930474148537,False,percentage
12,5,Hines Ward,Kym Johnson,27.0,0.13917525773195877,1,0.3228235906444056,0.23099942418818217,False,percentage
12,6,Hines Ward,Kym Johnson,27.0,0.15,3,0.3236540934863386,0.2368270467431693,False,percentage
12,7,Hines Ward,Kym Johnson,33.0,0.17506631299734748,1,0.3246406273129943,0.2498534701551709,False,percentage
12,8,Hines Ward,Kym Johnson,27.0,0.2076923076923077,2,0.325619362808008,0.26665583525015785,False,percentage
12,9,Hines Ward,Kym Johnson,30.0,0.2553191489361702,2,0.3272037471908274,0.2912614480634988,False,percentage
12,10,Hines Ward,Kym Johnson,29.666600000000003,0.33969480071129965,1,0.3333286198333798,0.3365117102723397,False,percentage
12,1,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.0821256038647343,9,0.0002475091854844207,0.041186556525109365,False,percentage
12,2,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.0787037037037037,9,0.00022194051343054163,0.03946282210856712,False,percentage
12,3,Sugar Ray Leonard,Anna Trebunskaya,20.0,0.09345794392523364,8,0.0001243895419634166,0.04679116673359853,False,percentage
12,4,Sugar Ray Leonard,Anna Trebunskaya,21.0,0.10194174757281553,8,2.9439380455845224e-18,0.050970873786407765,True,percentage
12,1,Chris Jericho,Cheryl Burke,19.0,0.09178743961352658,5,6.416967990541997e-05,0.045925804646716,False,percentage
12,2,Chris Jericho,Cheryl Burke,23.0,0.10648148148148148,1,5.171003746470222e-05,0.053266595759473095,False,percentage
12,3,Chris Jericho,Cheryl Burke,21.0,0.09813084112149532,5,4.0093410532169305e-05,0.049085467266013746,False,percentage
12,4,Chris Jericho,Cheryl Burke,23.0,0.11165048543689321,4,8.439639772157276e-19,0.055825242718446605,False,percentage
12,5,Chris Jericho,Cheryl Burke,26.0,0.13402061855670103,2,2.750203388203966e-05,0.06702406029529154,False,percentage
12,6,Chris Jericho,Cheryl Burke,22.0,0.12222222222222222,7,5.654826297398105e-05,0.0611393852425981,True,percentage
12,1,Petra Nemcova,Dmitry Chaplin,18.0,0.08695652173913043,7,3.0534853695696873e-05,0.043493528296413064,False,percentage
12,2,Petra Nemcova,Dmitry Chaplin,18.0,0.08333333333333333,7,1.501976295418418e-05,0.04167417654814376,False,percentage
12,3,Petra Nemcova,Dmitry Chaplin,25.0,0.11682242990654206,1,1.3365761737255356e-05,0.05841789783413966,False,percentage
12,4,Petra Nemcova,Dmitry Chaplin,23.0,0.11165048543689321,4,2.307542202141705e-19,0.055825242718446605,False,percentage
12,5,Petra Nemcova,Dmitry Chaplin,22.0,0.1134020618556701,6,1.3335788539793462e-18,0.05670103092783505,True,percentage
12,1,Mike Catherwood,Lacey Schwimmer,13.0,0.06280193236714976,11,0.00015621601051691377,0.031479074188833334,False,percentage
12,2,Mike Catherwood,Lacey Schwimmer,17.0,0.0787037037037037,9,4.884390173617495e-05,0.03937627380271994,True,percentage
12,1,Romeo,Chelsie Hightower,19.0,0.09178743961352658,5,1.0855533185378976e-05,0.045899147573355975,False,percentage
12,2,Romeo,Chelsie Hightower,23.0,0.10648148148148148,1,8.239219719159799e-05,0.05328193683933654,False,percentage
12,3,Romeo,Chelsie Hightower,20.0,0.09345794392523364,8,0.00023915533037149542,0.04684854962780257,False,percentage
12,4,Romeo,Chelsie Hightower,23.0,0.11165048543689321,4,0.0003766768289009391,0.056013581132897075,False,percentage
12,5,Romeo,Chelsie Hightower,26.0,0.13402061855670103,2,0.0013623157012846079,0.06769146712899282,False,percentage
12,6,Romeo,Chelsie Hightower,28.0,0.15555555555555556,1,0.002340416793997368,0.07894798617477647,False,percentage
12,7,Romeo,Chelsie Hightower,30.0,0.15915119363395225,5,0.0033437018473530767,0.08124744774065266,False,percentage
12,8,Romeo,Chelsie Hightower,26.0,0.2,4,4.8044902836966326e-18,0.1,True,percentage
12,1,Wendy Williams,Tony Dovolani,14.0,0.06763285024154589,10,0.00026776078016150183,0.03395030551085369,False,percentage
12,2,Wendy Williams,Tony Dovolani,17.0,0.0787037037037037,9,0.0003832873534671653,0.03954349552858544,False,percentage
12,3,Wendy Williams,Tony Dovolani,15.0,0.07009345794392523,10,0.0003538518692585767,0.0352236549065919,True,percentage
12,1,Kendra Wilkinson,Louis van Amstel,18.0,0.08695652173913043,7,0.014559089606871741,0.05075780567300109,False,percentage
